student_id,week,clicks,videos_watched,assignments_submitted
1253,9,53,1,1
1253,10,216,1,1
1254,1,224,10,0
1254,2,243,1,1
1254,3,244,0,0
1254,4,18,2,0
1254,5,65,4,1
1254,6,282,2,1
1254,7,189,9,1
1254,8,68,1,0
1254,9,298,1,1
1254,10,99,1,1
1255,1,86,7,1
1255,2,252,10,1
1255,3,288,1,1
1255,4,121,6,1
1255,5,193,4,1
1255,6,192,7,0
1255,7,67,7,1
1255,8,165,3,1
1255,9,16,7,0
1255,10,259,0,1
1256,1,248,5,1
1256,2,46,11,1
1256,3,182,10,1
1256,4,29,0,1
1256,5,26,0,0
1256,6,189,9,1
1256,7,239,2,1
1256,8,253,7,1
1256,9,99,6,0
1256,10,276,4,1
1257,1,161,3,0
1257,2,119,8,1
1257,3,103,3,0
1257,4,220,9,0
1257,5,111,2,1
1257,6,117,10,0
1257,7,116,8,0
1257,8,95,6,1
1257,9,119,1,1
1257,10,7,2,0
1258,1,262,7,0
1258,2,75,6,0
1258,3,134,1,0
1258,4,51,1,1
1258,5,160,7,0
1258,6,80,4,1
1258,7,50,5,0
1258,8,86,7,1
1258,9,271,10,0
1258,10,257,3,0
1259,1,236,8,1
1259,2,61,10,0
1259,3,194,10,0
1259,4,245,11,1
1259,5,194,0,1
1259,6,257,0,1
1259,7,60,10,1
1259,8,139,2,0
1259,9,99,3,1
1259,10,217,5,1
1260,1,38,7,1
1260,2,95,0,1
1260,3,210,7,1
1260,4,5,1,1
1260,5,76,4,0
1260,6,212,10,1
1260,7,71,1,1
1260,8,181,0,0
1260,9,120,5,1
1260,10,138,2,0
1261,1,107,2,1
1261,2,269,5,0
1261,3,216,2,1
1261,4,218,0,0
1261,5,237,11,1
1261,6,127,9,1
1261,7,30,4,1
1261,8,16,9,1
1261,9,144,11,1
1261,10,262,4,1
1262,1,144,1,1
1262,2,295,2,1
1262,3,157,11,1
1262,4,190,10,0
1262,5,23,8,0
1262,6,230,8,1
1262,7,266,3,1
1262,8,151,6,1
1262,9,271,4,0
1262,10,70,4,0
1263,1,146,8,1
1263,2,273,6,1
1263,3,181,5,1
1263,4,206,2,1
1263,5,120,7,1
1263,6,164,5,0
1263,7,111,0,1
1263,8,204,8,1
1263,9,16,4,0
1263,10,153,4,0
1264,1,278,11,1
1264,2,17,8,0
1264,3,135,0,1
1264,4,198,8,1
1264,5,25,3,1
1264,6,1,9,1
1264,7,49,4,1
1264,8,66,6,0
1264,9,263,8,0
1264,10,46,2,1
1265,1,192,1,1
1265,2,102,8,1
1265,3,160,0,1
1265,4,272,9,0
1265,5,257,5,1
1265,6,23,1,1
1265,7,26,9,1
1265,8,107,10,0
1265,9,242,0,1
1265,10,227,11,1
1266,1,185,4,1
1266,2,258,8,1
1266,3,54,3,1
1266,4,220,1,1
1266,5,290,11,1
1266,6,289,7,1
1266,7,213,3,1
1266,8,208,4,1
1266,9,67,9,0
1266,10,223,3,0
1267,1,74,8,1
1267,2,126,0,1
1267,3,35,11,1
1267,4,90,8,0
1267,5,22,4,1
1267,6,138,6,1
1267,7,21,2,0
1267,8,230,5,1
1267,9,196,4,1
1267,10,195,4,1
1268,1,210,9,1
1268,2,231,4,1
1268,3,202,0,0
1268,4,188,5,1
1268,5,54,0,0
1268,6,219,5,1
1268,7,146,8,0
1268,8,46,1,0
1268,9,144,0,0
1268,10,97,4,0
1269,1,59,5,1
1269,2,168,0,1
1269,3,268,3,0
1269,4,4,9,1
1269,5,40,6,1
1269,6,273,6,0
1269,7,207,1,0
1269,8,71,9,1
1269,9,110,7,0
1269,10,26,5,0
1270,1,253,7,1
1270,2,199,1,1
1270,3,69,8,1
1270,4,58,3,1
1270,5,207,0,1
1270,6,168,2,0
1270,7,224,4,0
1270,8,74,5,0
1270,9,298,2,1
1270,10,49,9,1
1271,1,53,3,1
1271,2,220,1,0
1271,3,169,2,1
1271,4,116,4,1
1271,5,220,0,0
1271,6,172,1,1
1271,7,120,1,1
1271,8,64,4,1
1271,9,215,11,0
1271,10,165,6,1
1272,1,268,0,1
1272,2,126,0,0
1272,3,79,1,0
1272,4,15,0,1
1272,5,81,6,0
1272,6,218,8,0
1272,7,86,5,1
1272,8,165,4,0
1272,9,64,7,1
1272,10,278,4,0
1273,1,270,9,1
1273,2,242,8,0
1273,3,219,11,0
1273,4,171,1,1
1273,5,2,5,0
1273,6,12,10,1
1273,7,133,8,1
1273,8,225,9,0
1273,9,39,5,0
1273,10,164,4,0
1274,1,286,9,0
1274,2,250,5,1
1274,3,165,4,1
1274,4,173,4,0
1274,5,18,1,0
1274,6,0,9,1
1274,7,94,10,1
1274,8,244,0,0
1274,9,1,4,1
1274,10,239,8,0
1275,1,77,1,1
1275,2,29,3,1
1275,3,28,11,1
1275,4,205,9,0
1275,5,13,10,0
1275,6,157,11,1
1275,7,280,8,0
1275,8,176,3,1
1275,9,100,11,1
1275,10,266,5,0
1276,1,21,6,1
1276,2,74,6,1
1276,3,51,6,0
1276,4,3,6,1
1276,5,286,9,0
1276,6,62,1,1
1276,7,21,5,1
1276,8,274,6,1
1276,9,288,6,1
1276,10,63,8,0
1277,1,120,4,1
1277,2,202,11,0
1277,3,128,0,1
1277,4,236,8,1
1277,5,74,2,1
1277,6,243,7,1
1277,7,167,0,1
1277,8,3,2,1
1277,9,186,4,1
1277,10,2,1,1
1278,1,253,3,0
1278,2,296,7,1
1278,3,46,1,1
1278,4,158,7,1
1278,5,101,5,0
1278,6,19,10,1
1278,7,203,7,1
1278,8,8,5,1
1278,9,7,9,0
1278,10,243,2,1
1279,1,84,6,0
1279,2,271,2,1
1279,3,178,5,0
1279,4,157,5,0
1279,5,122,7,0
1279,6,111,3,0
1279,7,67,7,1
1279,8,210,2,0
1279,9,181,2,1
1279,10,6,1,0
1280,1,97,5,1
1280,2,269,4,0
1280,3,147,9,1
1280,4,76,4,1
1280,5,68,6,1
1280,6,57,11,1
1280,7,258,7,1
1280,8,93,10,0
1280,9,89,6,1
1280,10,19,2,0
1281,1,266,5,0
1281,2,116,9,0
1281,3,211,1,0
1281,4,214,5,1
1281,5,105,6,0
1281,6,149,11,1
1281,7,30,11,1
1281,8,200,7,1
1281,9,202,2,1
1281,10,64,2,1
1282,1,58,7,1
1282,2,119,2,0
1282,3,207,8,1
1282,4,155,11,0
1282,5,18,2,0
1282,6,171,11,0
1282,7,212,0,0
1282,8,55,5,0
1282,9,133,4,1
1282,10,242,6,1
1283,1,97,5,1
1283,2,27,6,1
1283,3,277,1,1
1283,4,29,9,1
1283,5,18,11,0
1283,6,74,5,1
1283,7,225,10,0
1283,8,196,1,1
1283,9,70,8,0
1283,10,23,3,1
1284,1,286,8,0
1284,2,2,6,1
1284,3,277,0,1
1284,4,141,4,0
1284,5,58,5,1
1284,6,103,9,0
1284,7,93,1,1
1284,8,47,11,1
1284,9,129,0,1
1284,10,196,2,0
1285,1,141,1,0
1285,2,192,10,1
1285,3,291,6,1
1285,4,36,8,1
1285,5,221,8,1
1285,6,68,7,1
1285,7,5,3,1
1285,8,109,1,1
1285,9,118,5,1
1285,10,297,4,1
1286,1,103,5,1
1286,2,230,11,0
1286,3,280,1,0
1286,4,101,7,0
1286,5,53,1,0
1286,6,289,7,1
1286,7,137,8,0
1286,8,136,0,1
1286,9,218,5,1
1286,10,114,3,0
1287,1,162,5,0
1287,2,283,5,1
1287,3,14,5,0
1287,4,220,7,1
1287,5,119,2,1
1287,6,164,10,0
1287,7,273,10,1
1287,8,180,5,0
1287,9,125,10,0
1287,10,291,3,1
1288,1,181,2,0
1288,2,45,3,1
1288,3,26,9,0
1288,4,104,1,0
1288,5,215,3,0
1288,6,126,1,0
1288,7,50,5,1
1288,8,295,3,1
1288,9,59,9,1
1288,10,25,9,0
1289,1,114,10,1
1289,2,33,4,1
1289,3,177,6,1
1289,4,130,10,0
1289,5,277,8,1
1289,6,50,11,0
1289,7,80,11,1
1289,8,205,0,0
1289,9,209,2,0
1289,10,108,8,1
1290,1,276,1,1
1290,2,253,1,0
1290,3,183,1,0
1290,4,224,0,1
1290,5,160,7,0
1290,6,141,3,0
1290,7,163,11,1
1290,8,253,1,1
1290,9,4,5,0
1290,10,30,7,1
1291,1,142,4,0
1291,2,174,8,1
1291,3,53,10,1
1291,4,181,7,1
1291,5,7,7,0
1291,6,73,6,1
1291,7,137,11,1
1291,8,14,9,1
1291,9,190,0,1
1291,10,160,9,0
1292,1,169,1,1
1292,2,154,10,1
1292,3,207,3,1
1292,4,196,8,1
1292,5,198,8,1
1292,6,63,4,1
1292,7,206,11,0
1292,8,53,6,1
1292,9,6,5,1
1292,10,293,5,1
1293,1,53,3,0
1293,2,34,1,1
1293,3,90,11,0
1293,4,299,9,0
1293,5,259,9,1
1293,6,215,10,1
1293,7,56,7,0
1293,8,188,11,0
1293,9,249,11,1
1293,10,101,2,1
1294,1,77,5,0
1294,2,260,1,1
1294,3,39,8,0
1294,4,273,1,1
1294,5,143,9,0
1294,6,216,9,1
1294,7,111,4,1
1294,8,212,7,0
1294,9,277,11,1
1294,10,147,9,1
1295,1,63,5,1
1295,2,23,10,1
1295,3,277,0,1
1295,4,299,2,0
1295,5,195,3,0
1295,6,4,4,1
1295,7,265,8,0
1295,8,148,9,1
1295,9,70,0,1
1295,10,110,3,1
1296,1,282,9,1
1296,2,232,6,0
1296,3,179,3,0
1296,4,220,5,1
1296,5,254,7,1
1296,6,188,7,1
1296,7,94,9,1
1296,8,22,11,0
1296,9,36,9,1
1296,10,71,1,0
1297,1,230,5,1
1297,2,28,5,1
1297,3,38,7,0
1297,4,293,11,1
1297,5,120,5,0
1297,6,38,4,0
1297,7,261,10,1
1297,8,290,8,1
1297,9,151,5,1
1297,10,33,11,0
1298,1,188,3,0
1298,2,258,2,1
1298,3,289,0,0
1298,4,172,0,0
1298,5,283,10,0
1298,6,249,0,1
1298,7,48,9,0
1298,8,190,0,0
1298,9,199,2,1
1298,10,230,4,1
1299,1,159,2,1
1299,2,219,1,1
1299,3,175,11,0
1299,4,78,4,0
1299,5,145,5,0
1299,6,280,9,1
1299,7,252,10,0
1299,8,193,3,0
1299,9,96,5,1
1299,10,60,5,1
1300,1,85,3,0
1300,2,91,1,0
1300,3,288,11,1
1300,4,159,8,0
1300,5,117,8,1
1300,6,264,3,1
1300,7,110,7,0
1300,8,239,1,1
1300,9,192,1,1
1300,10,90,11,0
1301,1,288,2,0
1301,2,206,9,1
1301,3,296,3,1
1301,4,0,7,1
1301,5,84,7,0
1301,6,99,8,0
1301,7,202,11,1
1301,8,251,5,1
1301,9,36,10,1
1301,10,45,3,1
1302,1,202,11,1
1302,2,106,5,0
1302,3,209,10,0
1302,4,0,9,1
1302,5,157,7,0
1302,6,6,11,1
1302,7,285,8,0
1302,8,43,7,0
1302,9,53,3,1
1302,10,30,4,0
1303,1,66,0,1
1303,2,146,8,0
1303,3,185,7,1
1303,4,270,8,1
1303,5,263,7,1
1303,6,25,2,1
1303,7,128,11,1
1303,8,260,5,0
1303,9,49,8,1
1303,10,200,1,1
1304,1,128,7,1
1304,2,50,4,1
1304,3,18,11,1
1304,4,86,9,1
1304,5,0,11,1
1304,6,58,3,0
1304,7,164,7,1
1304,8,236,7,1
1304,9,151,3,0
1304,10,217,3,1
1305,1,22,8,0
1305,2,91,1,1
1305,3,197,4,1
1305,4,16,8,0
1305,5,175,10,1
1305,6,50,7,0
1305,7,125,8,1
1305,8,188,9,1
1305,9,295,2,1
1305,10,27,8,1
1306,1,165,8,0
1306,2,160,9,1
1306,3,19,7,1
1306,4,183,1,1
1306,5,22,0,1
1306,6,206,7,1
1306,7,62,3,1
1306,8,37,4,1
1306,9,21,5,0
1306,10,137,8,0
1307,1,70,4,1
1307,2,139,6,1
1307,3,268,5,1
1307,4,250,0,1
1307,5,225,8,1
1307,6,140,6,1
1307,7,33,2,1
1307,8,122,8,1
1307,9,6,1,1
1307,10,37,3,0
1308,1,90,2,0
1308,2,208,7,1
1308,3,236,11,1
1308,4,185,10,1
1308,5,77,1,1
1308,6,215,0,0
1308,7,298,9,0
1308,8,196,6,1
1308,9,228,4,1
1308,10,262,10,1
1309,1,214,2,0
1309,2,263,1,1
1309,3,88,5,0
1309,4,92,3,0
1309,5,52,2,1
1309,6,54,7,0
1309,7,165,3,0
1309,8,277,7,1
1309,9,66,6,1
1309,10,213,9,1
1310,1,23,11,1
1310,2,291,7,1
1310,3,157,3,1
1310,4,149,6,0
1310,5,107,5,1
1310,6,288,5,1
1310,7,125,4,0
1310,8,36,0,1
1310,9,169,2,1
1310,10,177,7,0
1311,1,223,0,1
1311,2,149,1,1
1311,3,83,6,1
1311,4,0,11,0
1311,5,295,2,0
1311,6,57,0,1
1311,7,105,4,1
1311,8,46,0,0
1311,9,70,10,1
1311,10,18,9,0
1312,1,102,1,1
1312,2,284,1,1
1312,3,67,6,0
1312,4,289,4,0
1312,5,190,8,1
1312,6,267,11,0
1312,7,186,4,1
1312,8,296,9,1
1312,9,165,3,1
1312,10,249,2,1
1313,1,11,11,1
1313,2,279,3,1
1313,3,5,1,0
1313,4,59,7,1
1313,5,221,7,1
1313,6,77,5,1
1313,7,12,1,0
1313,8,258,1,0
1313,9,153,9,0
1313,10,143,1,0
1314,1,94,3,0
1314,2,215,9,1
1314,3,94,4,0
1314,4,168,4,0
1314,5,39,10,1
1314,6,91,9,1
1314,7,8,8,1
1314,8,85,2,1
1314,9,114,3,0
1314,10,224,7,1
1315,1,246,10,1
1315,2,159,6,1
1315,3,277,8,1
1315,4,107,3,0
1315,5,148,4,1
1315,6,185,7,1
1315,7,53,6,0
1315,8,125,1,1
1315,9,269,4,1
1315,10,142,10,1
1316,1,279,6,1
1316,2,203,8,1
1316,3,50,9,1
1316,4,137,3,1
1316,5,109,2,0
1316,6,284,6,1
1316,7,100,5,1
1316,8,145,10,0
1316,9,207,2,1
1316,10,288,5,0
1317,1,163,0,1
1317,2,254,4,1
1317,3,35,7,0
1317,4,267,9,1
1317,5,62,10,0
1317,6,228,0,1
1317,7,160,10,1
1317,8,181,8,0
1317,9,27,2,0
1317,10,159,2,0
1318,1,25,9,0
1318,2,165,8,1
1318,3,121,2,1
1318,4,60,5,1
1318,5,147,10,0
1318,6,64,0,0
1318,7,24,6,0
1318,8,10,10,1
1318,9,102,0,1
1318,10,223,6,0
1319,1,172,6,0
1319,2,37,3,1
1319,3,133,6,1
1319,4,174,8,0
1319,5,70,3,0
1319,6,41,5,0
1319,7,74,6,0
1319,8,19,0,0
1319,9,72,2,1
1319,10,160,7,0
1320,1,240,5,1
1320,2,261,11,1
1320,3,201,10,1
1320,4,106,2,0
1320,5,280,11,1
1320,6,275,10,0
1320,7,107,5,1
1320,8,3,7,1
1320,9,130,3,1
1320,10,139,0,1
1321,1,203,2,1
1321,2,44,8,0
1321,3,163,6,1
1321,4,94,5,1
1321,5,148,5,0
1321,6,7,9,0
1321,7,158,8,0
1321,8,10,7,0
1321,9,255,6,0
1321,10,213,0,1
1322,1,276,4,1
1322,2,196,1,1
1322,3,293,9,1
1322,4,62,4,1
1322,5,1,2,0
1322,6,270,5,1
1322,7,197,5,1
1322,8,206,11,0
1322,9,87,2,1
1322,10,100,9,1
1323,1,203,2,1
1323,2,122,9,0
1323,3,22,6,1
1323,4,87,6,1
1323,5,115,8,0
1323,6,249,1,1
1323,7,103,9,1
1323,8,148,8,1
1323,9,179,2,1
1323,10,40,1,1
1324,1,174,8,1
1324,2,60,1,1
1324,3,263,6,0
1324,4,88,3,1
1324,5,91,8,1
1324,6,120,11,1
1324,7,108,10,0
1324,8,177,8,1
1324,9,216,7,0
1324,10,289,0,1
1325,1,266,11,1
1325,2,78,11,1
1325,3,181,0,0
1325,4,98,9,1
1325,5,241,1,1
1325,6,7,7,1
1325,7,298,2,1
1325,8,111,1,1
1325,9,223,2,1
1325,10,202,3,0
1326,1,110,4,0
1326,2,288,3,1
1326,3,80,5,1
1326,4,222,7,1
1326,5,278,5,0
1326,6,35,7,1
1326,7,275,4,1
1326,8,267,3,1
1326,9,113,1,1
1326,10,251,3,1
1327,1,1,2,0
1327,2,56,6,1
1327,3,225,7,1
1327,4,280,10,0
1327,5,37,3,1
1327,6,214,1,1
1327,7,30,9,1
1327,8,234,8,0
1327,9,268,3,0
1327,10,137,11,1
1328,1,30,7,1
1328,2,60,8,0
1328,3,152,4,0
1328,4,239,5,1
1328,5,155,4,0
1328,6,143,8,1
1328,7,180,9,0
1328,8,290,10,0
1328,9,236,3,0
1328,10,46,9,1
1329,1,58,8,0
1329,2,106,0,1
1329,3,81,9,1
1329,4,220,1,1
1329,5,297,1,0
1329,6,171,1,0
1329,7,267,6,1
1329,8,129,0,1
1329,9,206,6,1
1329,10,210,8,1
1330,1,88,6,1
1330,2,220,3,0
1330,3,160,4,1
1330,4,173,8,1
1330,5,75,4,1
1330,6,95,7,1
1330,7,257,8,1
1330,8,185,6,0
1330,9,39,4,1
1330,10,163,0,1
1331,1,185,8,1
1331,2,239,3,1
1331,3,255,5,0
1331,4,196,0,0
1331,5,3,8,0
1331,6,149,10,1
1331,7,61,10,1
1331,8,5,3,1
1331,9,277,1,1
1331,10,50,1,1
1332,1,73,4,0
1332,2,100,0,0
1332,3,139,2,0
1332,4,180,7,1
1332,5,93,0,0
1332,6,237,7,1
1332,7,47,10,0
1332,8,287,11,1
1332,9,256,11,0
1332,10,179,3,1
1333,1,14,7,1
1333,2,218,0,1
1333,3,211,2,1
1333,4,186,9,1
1333,5,84,2,1
1333,6,129,3,1
1333,7,124,4,0
1333,8,182,3,1
1333,9,99,8,1
1333,10,120,10,1
1334,1,272,6,0
1334,2,136,6,0
1334,3,178,8,1
1334,4,273,4,0
1334,5,283,5,1
1334,6,169,11,1
1334,7,79,4,1
1334,8,30,3,0
1334,9,257,0,0
1334,10,157,0,1
1335,1,169,9,1
1335,2,285,2,1
1335,3,111,8,1
1335,4,30,0,1
1335,5,202,9,0
1335,6,291,4,0
1335,7,50,9,1
1335,8,296,9,1
1335,9,162,6,1
1335,10,168,11,0
1336,1,287,11,0
1336,2,99,8,0
1336,3,223,5,0
1336,4,2,11,1
1336,5,201,11,1
1336,6,4,4,0
1336,7,1,3,0
1336,8,116,3,0
1336,9,111,11,0
1336,10,234,1,1
1337,1,267,0,1
1337,2,282,6,0
1337,3,187,11,1
1337,4,46,3,1
1337,5,201,6,1
1337,6,146,1,1
1337,7,158,9,1
1337,8,150,11,1
1337,9,264,7,0
1337,10,114,1,0
1338,1,289,1,1
1338,2,161,8,0
1338,3,206,1,0
1338,4,277,0,0
1338,5,244,10,0
1338,6,131,6,1
1338,7,61,7,1
1338,8,41,8,1
1338,9,109,4,0
1338,10,199,2,1
1339,1,239,6,1
1339,2,9,0,0
1339,3,138,3,0
1339,4,282,7,1
1339,5,246,11,1
1339,6,281,7,0
1339,7,287,9,0
1339,8,27,3,1
1339,9,204,0,1
1339,10,165,4,0
1340,1,143,8,1
1340,2,239,0,0
1340,3,280,10,1
1340,4,139,3,1
1340,5,194,8,1
1340,6,143,10,0
1340,7,190,7,1
1340,8,291,2,0
1340,9,243,3,1
1340,10,69,5,0
1341,1,260,11,1
1341,2,157,8,1
1341,3,175,7,0
1341,4,34,9,1
1341,5,133,1,1
1341,6,90,0,1
1341,7,26,7,0
1341,8,255,7,0
1341,9,38,3,0
1341,10,214,7,1
1342,1,223,1,1
1342,2,183,2,1
1342,3,252,10,0
1342,4,34,0,1
1342,5,4,6,1
1342,6,255,10,1
1342,7,54,8,1
1342,8,89,5,0
1342,9,206,3,1
1342,10,160,0,1
1343,1,60,1,1
1343,2,70,6,1
1343,3,250,6,0
1343,4,156,4,0
1343,5,276,3,1
1343,6,168,0,1
1343,7,199,1,0
1343,8,102,3,1
1343,9,8,11,0
1343,10,151,3,0
1344,1,219,1,1
1344,2,121,6,1
1344,3,258,1,1
1344,4,209,4,1
1344,5,151,8,0
1344,6,163,1,0
1344,7,68,11,1
1344,8,263,7,0
1344,9,17,10,0
1344,10,14,8,1
1345,1,235,11,1
1345,2,7,6,1
1345,3,152,0,0
1345,4,56,0,1
1345,5,204,2,0
1345,6,35,1,0
1345,7,79,9,0
1345,8,157,11,0
1345,9,113,7,1
1345,10,60,2,1
1346,1,18,11,1
1346,2,4,3,0
1346,3,57,10,1
1346,4,84,8,1
1346,5,35,5,0
1346,6,152,9,1
1346,7,265,7,1
1346,8,214,10,1
1346,9,92,7,1
1346,10,131,4,1
1347,1,230,1,0
1347,2,288,11,1
1347,3,165,9,1
1347,4,59,1,0
1347,5,260,7,1
1347,6,154,9,1
1347,7,8,8,1
1347,8,75,3,0
1347,9,159,1,0
1347,10,242,11,1
1348,1,255,4,0
1348,2,56,10,1
1348,3,216,5,1
1348,4,288,9,1
1348,5,239,2,0
1348,6,214,7,0
1348,7,238,6,1
1348,8,167,2,1
1348,9,181,8,1
1348,10,159,5,1
1349,1,286,7,1
1349,2,108,0,0
1349,3,233,1,0
1349,4,6,8,0
1349,5,125,11,0
1349,6,274,1,1
1349,7,72,0,1
1349,8,238,3,0
1349,9,150,0,1
1349,10,40,2,1
1350,1,31,8,1
1350,2,36,9,0
1350,3,139,7,1
1350,4,92,4,0
1350,5,268,1,1
1350,6,228,6,1
1350,7,42,11,0
1350,8,150,2,0
1350,9,229,6,1
1350,10,196,4,1
1351,1,2,4,1
1351,2,1,6,1
1351,3,175,2,1
1351,4,277,2,0
1351,5,15,0,1
1351,6,49,8,1
1351,7,56,10,1
1351,8,95,5,1
1351,9,267,7,1
1351,10,284,11,1
1352,1,91,9,0
1352,2,219,2,0
1352,3,3,9,1
1352,4,153,4,0
1352,5,188,11,1
1352,6,258,11,1
1352,7,246,0,0
1352,8,18,10,1
1352,9,123,2,0
1352,10,22,5,1
1353,1,2,8,0
1353,2,46,1,1
1353,3,279,0,1
1353,4,79,4,1
1353,5,221,6,0
1353,6,212,7,1
1353,7,260,11,1
1353,8,159,3,0
1353,9,292,8,1
1353,10,127,2,1
1354,1,236,5,1
1354,2,234,6,0
1354,3,163,5,0
1354,4,95,2,0
1354,5,47,2,1
1354,6,25,10,1
1354,7,149,11,1
1354,8,119,0,0
1354,9,62,2,0
1354,10,229,11,0
1355,1,48,1,1
1355,2,142,6,1
1355,3,128,3,0
1355,4,293,11,1
1355,5,31,8,1
1355,6,256,9,0
1355,7,205,0,1
1355,8,237,1,0
1355,9,233,9,0
1355,10,231,2,1
1356,1,130,5,0
1356,2,174,1,1
1356,3,109,0,1
1356,4,270,8,0
1356,5,67,2,0
1356,6,176,2,1
1356,7,63,10,0
1356,8,111,8,1
1356,9,288,2,0
1356,10,58,10,1
1357,1,265,11,1
1357,2,243,4,1
1357,3,109,5,0
1357,4,111,7,0
1357,5,1,1,1
1357,6,237,10,1
1357,7,199,1,1
1357,8,294,9,1
1357,9,87,6,1
1357,10,119,1,0
1358,1,205,5,1
1358,2,102,3,1
1358,3,95,11,0
1358,4,51,6,1
1358,5,296,4,1
1358,6,142,3,0
1358,7,230,1,0
1358,8,196,6,1
1358,9,179,6,1
1358,10,93,11,0
1359,1,94,7,1
1359,2,145,5,1
1359,3,40,4,1
1359,4,161,3,0
1359,5,27,7,1
1359,6,82,1,1
1359,7,189,0,0
1359,8,7,10,1
1359,9,13,0,1
1359,10,64,2,0
1360,1,226,6,0
1360,2,240,2,1
1360,3,0,8,0
1360,4,83,6,1
1360,5,17,0,1
1360,6,4,5,1
1360,7,282,9,0
1360,8,127,4,1
1360,9,238,8,1
1360,10,204,6,1
1361,1,134,5,1
1361,2,225,6,0
1361,3,74,5,1
1361,4,124,0,1
1361,5,113,5,1
1361,6,171,4,0
1361,7,63,9,1
1361,8,223,8,1
1361,9,252,6,1
1361,10,266,4,0
1362,1,268,7,1
1362,2,191,11,1
1362,3,239,10,1
1362,4,207,2,1
1362,5,285,3,1
1362,6,29,5,1
1362,7,59,7,1
1362,8,126,8,1
1362,9,186,9,0
1362,10,266,6,1
1363,1,28,9,1
1363,2,48,0,1
1363,3,258,2,0
1363,4,92,6,0
1363,5,5,6,0
1363,6,203,11,0
1363,7,263,7,1
1363,8,270,4,1
1363,9,256,7,1
1363,10,17,1,1
1364,1,40,4,0
1364,2,261,0,1
1364,3,207,1,1
1364,4,66,4,1
1364,5,116,0,0
1364,6,258,2,0
1364,7,278,10,0
1364,8,266,10,1
1364,9,138,6,0
1364,10,232,11,0
1365,1,13,0,0
1365,2,277,11,1
1365,3,66,5,1
1365,4,288,4,0
1365,5,4,9,0
1365,6,277,5,1
1365,7,158,7,1
1365,8,153,3,1
1365,9,202,6,0
1365,10,139,1,1
1366,1,285,2,0
1366,2,31,6,1
1366,3,196,11,1
1366,4,64,2,1
1366,5,11,6,1
1366,6,195,0,1
1366,7,203,6,1
1366,8,38,10,1
1366,9,218,4,1
1366,10,282,9,1
1367,1,208,4,0
1367,2,68,11,1
1367,3,25,7,0
1367,4,26,3,1
1367,5,185,3,1
1367,6,70,10,1
1367,7,111,5,1
1367,8,14,4,0
1367,9,132,7,0
1367,10,49,0,1
1368,1,128,2,1
1368,2,176,5,0
1368,3,288,3,0
1368,4,86,6,0
1368,5,96,4,1
1368,6,240,5,1
1368,7,285,9,0
1368,8,121,9,1
1368,9,103,3,1
1368,10,214,4,0
1369,1,225,7,1
1369,2,212,11,1
1369,3,191,6,1
1369,4,40,0,0
1369,5,78,7,0
1369,6,16,8,1
1369,7,116,11,0
1369,8,252,11,1
1369,9,67,8,1
1369,10,210,6,1
1370,1,126,2,0
1370,2,52,10,1
1370,3,66,5,1
1370,4,203,8,0
1370,5,237,8,0
1370,6,98,0,1
1370,7,275,4,0
1370,8,17,8,0
1370,9,172,5,0
1370,10,68,7,0
1371,1,267,6,1
1371,2,226,0,0
1371,3,17,3,1
1371,4,117,4,1
1371,5,223,4,1
1371,6,163,0,1
1371,7,146,0,1
1371,8,40,3,1
1371,9,171,10,1
1371,10,27,11,0
1372,1,95,10,1
1372,2,71,11,1
1372,3,197,11,1
1372,4,141,8,1
1372,5,127,1,0
1372,6,254,4,1
1372,7,116,8,0
1372,8,229,4,1
1372,9,266,3,0
1372,10,48,0,0
1373,1,223,4,1
1373,2,21,4,0
1373,3,192,9,1
1373,4,67,9,0
1373,5,76,1,1
1373,6,255,6,1
1373,7,55,10,1
1373,8,154,5,1
1373,9,234,11,0
1373,10,242,1,0
1374,1,61,3,0
1374,2,110,11,1
1374,3,168,8,0
1374,4,177,3,0
1374,5,49,10,0
1374,6,178,4,1
1374,7,0,9,1
1374,8,188,3,1
1374,9,220,4,0
1374,10,141,3,1
1375,1,73,4,1
1375,2,71,7,1
1375,3,207,9,1
1375,4,128,7,1
1375,5,278,0,0
1375,6,292,7,0
1375,7,130,5,1
1375,8,81,0,1
1375,9,243,3,1
1375,10,217,11,0
1376,1,49,4,0
1376,2,283,8,1
1376,3,60,2,1
1376,4,169,10,0
1376,5,56,9,1
1376,6,146,1,1
1376,7,187,8,1
1376,8,36,11,1
1376,9,77,10,1
1376,10,225,8,0
1377,1,286,8,0
1377,2,273,6,1
1377,3,225,1,1
1377,4,294,0,1
1377,5,49,3,1
1377,6,60,3,1
1377,7,121,10,1
1377,8,276,10,0
1377,9,239,3,1
1377,10,111,4,1
1378,1,4,8,0
1378,2,185,8,1
1378,3,92,10,1
1378,4,67,8,1
1378,5,64,8,1
1378,6,74,9,1
1378,7,95,10,0
1378,8,185,4,1
1378,9,49,3,1
1378,10,145,10,0
1379,1,276,1,1
1379,2,289,3,1
1379,3,248,1,1
1379,4,79,10,1
1379,5,43,11,1
1379,6,263,5,1
1379,7,121,1,1
1379,8,138,2,1
1379,9,127,6,0
1379,10,40,4,1
1380,1,216,9,1
1380,2,71,9,1
1380,3,69,5,1
1380,4,226,7,1
1380,5,213,0,1
1380,6,247,1,1
1380,7,211,4,0
1380,8,11,1,0
